Invoice No.,Item Name
19520,"['Madagascar Hot Chocolate (250 ML)', 'Cappucino (250 ML)', 'ALMOND MILK (200 ML)', 'ESPRESSO (30 ML)', 'Madagascar Hot Chocolate (350 ML)']"
19521,"['Madagascar Chocochip Frappe (350 Ml)', 'Classic Frappe (450 Ml)']"
19522,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Chicken Calzone', 'Berliners (Nutella Berliner)']"
19523,"['Classic Frappe (350 ML)', 'Madagascar Chocochip Frappe (350 ML)']"
19524,"['Malnad Tonic (choice Of Tonic)', 'Origanal South Indian Frappe (350 ML)', 'Tartlets (chocolate Tartlet)', 'Papparoti (Add On Nutella sauce)']"
19525,"['Madagascar Hot Chocolate (350 ML)', 'Hazelnut Frappe (350 ML)', 'Cold Brew']"
19526,"['Madagascar Hot Chocolate (350 ML)', 'Hot Chocolate (250 ML)']"
19527,['Iced Americano (450 Ml)']
19528,"['Iced Latte (450 ML)', 'Cappucino (350 ML)']"
19529,"['Baked Vada Pav', 'Hazelnut Frappe (350 ML)', 'Madagascar Hot Chocolate (250 ML)']"
19530,['Hot Chocolate (350 ML)']
19531,"['Origanal South Indian Frappe (450 ML)', 'Kaapicino (350 ML)', 'Baked Vada Pav', 'Hyderabadi Chicken Keema Pav', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Papparoti (Add On Nutella sauce)']"
19532,"['Tartlets (Salted Caramel Tartlet)', 'Tartlets (Filter Kaapi Tartlet)']"
19533,"['South Indian Filter Kaapi (250 ML)', 'Iced Latte (350 ML)', 'ALMOND MILK (200 ML)']"
19534,['Almond Frappe (350 ML)']
19535,"['Rosella Cheesecake Berliner', 'Berliner Mix 3 Pcs (Nutella Berliner)', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)', 'Baked Vada Pav', 'Hyderabadi Soya Keema Pav', 'Baked Pav Bhaji', 'Chicken Calzone', 'Calzones Veg (Calzone Paneer)', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Papparoti (Plain)', 'Gluten Free Hazelnut Brownie']"
19536,['Madagascar Chocochip Frappe (450 ML)']
19537,"['Baked Pav Bhaji', 'Vanilla Praline (350 ML)', 'ALMOND MILK (200 ML)']"
19538,"['Vanilla Praline (350 ML)', 'Baked Vada Pav']"
19539,['Americano (350 Ml)']
19540,"['Papparoti (Add On Nutella sauce)', 'Cappucino (250 ML)', 'Hot Chocolate (250 ML)']"
19541,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS)']"
19542,['Cappucino (350 ML)']
19543,"['Strawbery Rosella Frangipani Tart', 'Mix Tartlet 3 Pcs (kodai cheese tartlet)', 'Mix Tartlet 3 Pcs (salted Caramel tartlet)']"
19544,"['Classic Frappe (350 ML)', 'OAT MILK (150 ML)', 'Baked Pav Bhaji']"
19545,['Hot Chocolate (250 ML)']
19546,['Cappucino (350 ML)']
19547,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'Classic Frappe (350 ML)']"
19548,['Origanal South Indian Frappe (350 ML)']
19549,['Americano (250 ML)']
19550,['South Indian Filter Kaapi (250 Ml)']
19551,"['Origanal South Indian Frappe (350 ML)', 'South Indian Filter Kaapi (250 ML)', 'Papparoti (Add On Nutella sauce)']"
19552,['Cappucino (350 ML)']
19553,"['Americano (350 ML)', 'Cafe Mocha (350 ML)', 'Americano (250 ML)']"
19554,['South Indian Filter Kaapi (250 ML)']
19555,['Double Restritto 44 Ml']
19556,"['Cappucino (250 ML)', 'Americano (250 ML)']"
19557,['Irish Americano (350 Ml)']
19558,['Vietnamese (350 ML)']
19559,"['Madagascar Chocochip Frappe (350 ML)', 'Baked Vada Pav']"
19560,['Almond Frappe (350 ML)']
19561,"['Kaapicino (250 ML)', 'Berliners (Dark Choco Mousse Berliner)']"
19562,"['Kaapicino (250 ML)', 'ALMOND MILK (200 ML)']"
19563,['Flat White 250 Ml']
19564,"['Classic Frappe (350 ML)', 'South Indian Filter Kaapi (150 ML)']"
19565,"['Origanal South Indian Frappe (350 ML)', 'Irish Americano (250 ML)']"
19566,"['South Indian Filter Kaapi (150 ML)', 'Papparoti (Plain)', 'Kaapicino (250 ML)']"
19567,['Hazelnut Frappe (350 ML)']
19568,"['Espresso Tonic (Tonic Water)', 'Tartlets (Salted Caramel Tartlet)', 'Berliners (Nutella Berliner)', 'Origanal South Indian Frappe (350 ML)']"
19569,"['Classic Frappe (350 Ml)', 'Iced Latte (350 Ml)', 'Cappucino (250 Ml)']"
19570,['Origanal South Indian Frappe (350 Ml)']
19571,"['Cappucino (250 ML)', 'OAT MILK (200 ML)', 'ALMOND MILK (200 ML)']"
19572,['ALMOND MILK (200 ML)']
19573,['Almond Frappe (350 ML)']
19574,"['South Indian Filter Kaapi (150 ML)', 'Origanal South Indian Frappe (350 ML)']"
19575,"['South Indian Filter Kaapi (150 ML)', 'Kaapicino (250 ML)', 'Yellow Banana Chips 60 Gm']"
19576,['Classic Frappe (350 Ml)']
19577,['South Indian Filter Kaapi (150 ML)']
19578,['Cafe Mocha (350 Ml)']
19579,"['Irish Americano (350 ML)', 'Cafe Latte 350 Ml (250 ML)']"
19580,"['ESPRESSO (30 ML)', 'Almond Frappe (350 ML)', 'Hot Chocolate (250 ML)']"
19581,['Iced Latte (350 ML)']
19582,['Origanal South Indian Frappe (350 ML)']
19583,"['Origanal South Indian Frappe (350 ML)', 'Cafe Latte (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)']"
19584,['Gluten Free Hazelnut Brownie']
19585,"['Almond Frappe (350 ML)', 'Pappa Roti (Add On Nutella sauce)']"
19586,['Classic Frappe (350 ML)']
19587,"['Origanal South Indian Frappe (350 ML)', 'Iced Americano (350 ML)']"
19588,"['Caramel Frappe (350 ML)', 'Vietnamese (350 ML)', 'Hazelnut Frappe (350 ML)']"
19589,"['Madagascar Chocochip Frappe (350 ML)', 'Vietnamese (350 ML)', 'Classic Frappe (350 ML)']"
19590,['Sea Salt Dark Mocha (250 Ml)']
19591,"['South Indian Filter Kaapi (150 ML)', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
19592,['Iced Mocha (350 ML)']
19593,"['Vietnamese (350 ML)', 'Vanilla Praline (350 ML)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']"
19594,"['Baked Vada Pav', 'Rosella Cheesecake Berliner', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Caramel Frappe (350 ML)', 'Cafe Mocha (250 ML)', 'White Loaf Bread']"
19595,"['Cappucino (250 ML)', 'Classic Frappe (350 ML)']"
19596,"['South Indian Filter Kaapi (150 ML)', 'Hyderabadi Soya Keema Pav']"
19597,"['South Indian Filter Kaapi (250 ML)', 'Chicken Calzone', 'Hyderabadi Chicken Keema Pav']"
19598,"['Flat White 250 Ml', 'Tartlets (Kacha Nimbu Tartlet)']"
19599,['Baked Vada Pav']
19600,"['Hazelnut Frappe (350 ML)', 'Mix Tartlet 3 Pcs (chocolate Tartlet)', 'Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)', 'Mix Tartlet 3 Pcs (salted Caramel tartlet)', 'Hyderabadi Chicken Keema Pav']"
19601,"['Cafe Latte (250 ML)', 'Cafe Mocha (250 ML)', 'Papparoti (Add On Nutella sauce)']"
19602,"['South Indian Filter Kaapi (150 ML)', 'Berliners (Nutella Berliner)']"
19603,['South Indian Filter Kaapi (250 ML)']
19604,"['South Indian Filter Kaapi (250 ML)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Spicy Banana Chips 60 Gm']"
19605,['Hyderabadi Chicken Keema Pav']
19606,"['Almond Honey Latte (350 ML)', 'Sea Salt Dark Mocha (350 ML)']"
19607,"['Madagascar Chocochip Frappe (450 ML)', 'Origanal South Indian Frappe (450 ML)']"
19608,"['South Indian Filter Kaapi (150 ML)', 'Vietnamese (350 ML)']"
19609,"['Hazelnut Frappe (350 ML)', 'Cafe Latte (250 ML)', 'Add On Syrup (Add On Irish Syrup)', 'Cafe Mocha (250 ML)']"
19610,"['Origanal South Indian Frappe (350 ML)', 'Classic Frappe (350 ML)', 'Pappa Roti (Add On Nutella sauce)']"
19611,['Baked Vada Pav']
19612,"['Cappucino (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)', 'Almond Frappe (450 ML)', 'Almond Frappe (350 ML)', 'Cold Brew', 'Papparoti (Add On Nutella sauce)']"
19613,"['Cafe Latte (250 ML)', 'Kaapicino (250 ML)', 'Papparoti (Plain)', 'Berliners (Nutella Berliner)']"
19614,"['South Indian Filter Kaapi (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)', 'Papparoti (Add On Nutella sauce)', 'South Indian Filter Kaapi (150 ML)']"
19615,"['Vietnamese (450 ML)', 'Caramel Frappe (450 ML)', 'Madagascar Hot Chocolate (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Calzones Veg (Calzone Paneer)']"
19616,"['Kaapicino (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
19617,"['Iced Americano (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Nariyal Irish Cream Frappe (350 ML)', 'Iced Americano (350 ML)', 'Iced Americano (350 ML)']"
19618,"['Iced Americano (350 ML)', 'Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav']"
19619,"['Madagascar Chocochip Frappe (350 ML)', 'Iced Americano (350 ML)', 'Add On Syrup (Add On Irish Syrup)', 'Berliners (Dark Choco Mousse Berliner)', 'South Indian Filter Kaapi (250 ML)', 'Spicy Banana Chips 60 Gm', 'Yellow Banana Chips 60 Gm']"
19620,"['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Baked Vada Pav']"
19621,"['Sea Salt Dark Mocha Frappe (450 ML)', 'Madagascar Hot Chocolate (350 ML)', 'Origanal South Indian Frappe (450 ML)', 'Hyderabadi Chicken Keema Pav']"
19622,['Madagascar Hot Chocolate (350 ML)']
19623,['Sea Salt Dark Mocha (250 ML)']
19624,"['Classic Frappe (350 ML)', 'Cappucino (250 ML)']"
19625,['Almond Frappe (350 ML)']
19626,"['Cappucino (250 ML)', 'Hot Chocolate (250 ML)']"
19627,"['Hazelnut Frappe (350 ML)', 'Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS)']"
19628,['Hazelnut Frappe (350 ML)']
19629,"['Espresso Tonic (Tonic Water)', 'South Indian Filter Kaapi (250 ML)']"
19630,"['Iced Americano (450 ML)', 'Origanal South Indian Frappe (350 ML)']"
19631,"['Papparoti (Plain)', 'Calzones Veg (Calzone Paneer)', 'Calzones Veg (Calzone Veg)']"
19632,"['Madagascar Hot Chocolate (250 ML)', 'Hot Chocolate (350 ML)']"
19633,['Baked Pav Bhaji']
19634,"['Cappucino (250 ML)', 'Classic Frappe (350 ML)']"
19635,"['Hot Chocolate (250 ML)', 'South Indian Filter Kaapi (250 ML)']"
19636,['Madagascar Hot Chocolate (250 ML)']
19637,['Madagascar Chocochip Frappe (350 ML)']
19638,['South Indian Filter Kaapi (150 ML)']
19639,"['Madagascar Hot Chocolate (250 ML)', 'Iced Mocha (350 ML)']"
19640,['Madagascar Hot Chocolate (350 ML)']
19641,['Berliners (Lotus Biscoff Berliner)']
19642,"['Madagascar Chocochip Frappe (450 ML)', 'Berliners (Lotus Biscoff Berliner)', 'Berliners (Blueberry Cheese Cake Berliner)', 'Hazelnut Frappe (350 ML)', 'Calzones Veg (Calzone Paneer)', 'Strawbery Rosella Frangipani Tart', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Choco-crinkle-cookies (COMBO 6 PCS)']"
19643,"['Mix Tartlet 9 Pcs (chocolate Tartlet)', 'Mix Tartlet 9 Pcs (Salted Caramel Tartlet)', 'Mix Tartlet 9 Pcs (Filter Kaapi Tartlet)', 'Mix Tartlet 9 Pcs (kodai cheese tartlet)', 'Mix Tartlet 9 Pcs (Kacha Nimbu Tartlet)']"
19644,"['Papparoti (Add On Nutella sauce)', 'Gluten Free Hazelnut Brownie', 'Chicken Calzone', 'Rosella Cheesecake Berliner']"
19645,['Iced Americano (450 Ml)']
19646,['Hot Chocolate (250 Ml)']
19647,['Madagascar Chocochip Frappe (350 ML)']
19648,"['Hazelnut Frappe (350 ML)', 'Vietnamese (350 ML)', 'Bon Bon (350 ML)']"
19649,"['Baked Vada Pav', 'Classic Frappe (350 ML)']"
19650,['Cold Brew']
19651,"['Iced Mocha (350 ML)', 'Papparoti (Plain)', 'Chicken Calzone']"
19652,"['Americano (250 ML)', 'Papparoti (Plain)']"
19653,['Americano (250 ML)']
19654,['Madagascar Chocochip Frappe (350 Ml)']
19655,['Americano (250 ML)']
19656,"['Nariyal Irish Cream Frappe (350 ML)', 'Americano (250 ML)']"
19657,['Americano (250 ML)']
19658,['Iced Latte (350 ML)']
19659,"['Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)', 'Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)', 'Origanal South Indian Frappe (350 ML)']"
19660,['Cappucino (250 Ml)']
19661,"['Iced Latte (350 ML)', 'Vietnamese (350 ML)']"
19662,"['South Indian Filter Kaapi (150 ML)', 'Berliners (Lotus Biscoff Berliner)']"
19663,"['Origanal South Indian Frappe (350 ML)', 'OAT MILK (200 ML)']"
19664,['Hazelnut Frappe (350 ML)']
19665,"['South Indian Filter Kaapi (250 ML)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Yellow Banana Chips 60 Gm', 'Calzones Veg (Calzone Veg)']"
19666,['Cafe Mocha (350 ML)']
19667,"['Baked Pav Bhaji', 'Hyderabadi Soya Keema Pav', 'Calzones Veg (Calzone Veg)']"
19668,"['Cold Brew', 'Yellow Banana Chips 60 Gm', 'Wild Chikmanglur 250 GM']"
19669,['South Indian Filter Kaapi (250 ML)']
19670,"['South Indian Filter Kaapi (150 ML)', 'Sea Salt Dark Mocha (250 ML)', 'South Indian Filter Kaapi (150 ML)', 'Calzones Veg (Calzone Veg)', 'South Indian Filter Kaapi (250 ML)']"
19671,"['Classic Frappe (350 ML)', 'Hazelnut Frappe (350 ML)']"
19672,"['Americano (250 ML)', 'Cappucino (250 ML)']"
19673,['Iced Latte (350 ML)']
19674,"['Baked Vada Pav', 'Calzones Veg (Calzone Paneer)', 'Almond Frappe (350 ML)', 'Rosella Cheesecake Berliner', 'Berliners (Lotus Biscoff Berliner)', 'Baked Vada Pav']"
19675,['Iced Latte (350 ML)']
19676,['Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)']
19677,"['Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)', 'Espresso Tonic (Tonic Water)', 'Nariyal Irish Cream Frappe (350 ML)', 'Rosella Cheesecake Berliner', 'Strawbery Rosella Frangipani Tart', 'Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS)']"
19678,"['Vietnamese (350 ML)', 'Bon Bon (350 ML)']"
19679,"['Cappucino (250 ML)', 'Hazelnut Frappe (350 ML)']"
19680,['Irish Americano (250 ML)']
19681,"['Madagascar Hot Chocolate (250 ML)', 'Kaapicino (250 ML)']"
19682,"['Papparoti (Plain)', 'Pour Over', 'Cappucino (250 ML)', 'Cold Brew', 'South Indian Filter Kaapi (250 ML)']"
19683,['Madagascar Chocochip Frappe (350 ML)']
19684,"['Hazelnut Frappe (350 ML)', 'Chicken Calzone', 'Baked Vada Pav', 'Calzones Veg (Calzone Paneer)', 'Espresso Tonic (Tonic Water)', 'Calzones Veg (Calzone Paneer)']"
19685,['Cold Brew']
19686,"['Almond Frappe (350 ML)', 'Kaapicino (250 ML)']"
19687,"['Madagascar Chocochip Frappe (350 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Iced Latte (350 ML)', 'ALMOND MILK (200 ML)', 'South Indian Filter Kaapi (150 ML)']"
19688,['Classic Frappe (350 Ml)']
19689,['Papparoti (Plain)']
19690,"['Hazelnut Frappe (350 ML)', 'Caramel Frappe (350 ML)']"
19691,['Kaapicino (350 ML)']
19692,"['Bon Bon (350 ML)', 'Kaapicino (250 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Mix Tartlet 3 Pcs (salted Caramel tartlet)', 'Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)', 'Mix Tartlet 3 Pcs (kodai cheese tartlet)', 'Strawberry White Chocolate Ganache With Rosella Jam Macaroon', 'Madagascar Chocochip Frappe (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
19693,"['Papparoti (Plain)', 'Iced Latte (350 ML)', 'Vietnamese (350 ML)', 'Origanal South Indian Frappe (350 ML)', 'Chicken Calzone', 'Berliners (Lotus Biscoff Berliner)', 'Berliners (Dark Choco Mousse Berliner)', 'Papparoti (Plain)']"
19694,['South Indian Filter Kaapi (150 ML)']
19695,['Kaapicino (250 ML)']
19696,"['South Indian Filter Kaapi (150 ML)', 'Chicken Calzone', 'Choco-crinkle-cookies (COMBO 3 PCS)', 'Vietnamese (350 ML)']"
19697,['Almond Honey Latte (350 ML)']
19698,"['Cappucino (250 ML)', 'Add On Syrup (Add On Cinnamon Syrup)', 'Iced Mocha (450 ML)']"
19699,['Classic Frappe (350 ML)']
19700,"['Origanal South Indian Frappe (450 ML)', 'South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (250 ML)', 'Kaapicino (250 ML)', 'Baked Vada Pav', 'Papparoti (Add On Nutella sauce)']"
19701,['Origanal South Indian Frappe (350 ML)']
19702,['Flat White 250 Ml']
19703,['Kaapicino (250 ML)']
19704,"['Vietnamese (450 ML)', 'Calzones Veg (Calzone Paneer)', 'Berliners (Nutella Berliner)']"
19705,"['Vietnamese (350 ML)', 'Sea Salt Dark Mocha (250 ML)']"
19706,"['ESPRESSO (30 ML)', 'Cappucino (350 ML)', 'Iced Latte (450 ML)']"
19707,"['Bon Bon (450 ML)', 'South Indian Filter Kaapi (150 ML)', 'Kaapicino (250 ML)']"
19708,"['Cappucino (250 ML)', 'Kaapicino (250 ML)', 'Berliners (Nutella Berliner)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
19709,['Cafe Latte (250 ML)']
19710,"['South Indian Filter Kaapi (250 ML)', 'Classic Frappe (350 ML)']"
19711,['South Indian Filter Kaapi (150 ML)']
19712,"['Choco-crinkle-cookies (COMBO 3 PCS)', 'South Indian Filter Kaapi (150 ML)', 'Cappucino (250 ML)', 'Hot Chocolate (250 ML)']"
19713,['Madagascar Chocochip Frappe (350 ML)']
19714,"['Hot Chocolate (250 ML)', 'Yellow Banana Chips 60 Gm']"
19715,"['Bon Bon (350 ML)', 'Vietnamese (350 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
19716,"['Sea Salt Dark Mocha Frappe (350 ML)', 'Berliners (Dark Choco Mousse Berliner)', 'Gluten Free Hazelnut Brownie']"
19717,"['South Indian Filter Kaapi (150 ML)', 'Papparoti (Plain)']"
19718,"['Cafe Mocha (250 ML)', 'Sea Salt Dark Mocha (250 ML)']"
19719,"['Origanal South Indian Frappe (350 ML)', 'Baked Vada Pav', 'Origanal South Indian Frappe (350 ML)']"
19720,"['South Indian Filter Kaapi (150 ML)', 'Chicken Calzone']"
19721,['Gluten Free Hazelnut Brownie']
19722,"['South Indian Filter Kaapi (150 ML)', 'Cappucino (250 ML)']"
19723,"['Classic Frappe (350 ML)', 'Madagascar Chocochip Frappe (450 ML)']"
19724,"['Sea Salt Dark Mocha Frappe (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Berliners (Nutella Berliner)']"
19725,"['Vietnamese (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'Mix Berliner 2 Pcs (Nutella Berliner)', 'Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)']"
19726,"['Classic Frappe (350 ML)', 'Origanal South Indian Frappe (350 ML)']"
19727,"['Madagascar Chocochip Frappe (350 Ml)', 'Almond Frappe (350 Ml)', 'Cold Brew']"
19728,['South Indian Filter Kaapi (250 Ml)']
19729,['Papparoti (Add On Nutella sauce)']
19730,"['Baked Vada Pav', 'Papparoti (Add On Nutella sauce)', 'Berliners (Lotus Biscoff Berliner)']"
19731,['Cold Brew']
19732,['Cappucino (350 ML)']
19733,['Cafe Mocha (250 ML)']
19734,['Hazelnut Frappe (450 ML)']
19735,"['Origanal South Indian Frappe (350 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Vietnamese (350 ML)', 'South Indian Filter Kaapi (250 ML)', 'ALMOND MILK (200 ML)']"
19736,['Cafe Mocha (250 ML)']
19737,['Origanal South Indian Frappe (450 ML)']
19738,"['Baked Vada Pav', 'Calzone Mix 3 Pc (Calzone Paneer)', 'Tartlets (Kacha Nimbu Tartlet)', 'Coconut Nankhatai (with Egg)']"
19739,"['Hazelnut Frappe (350 ML)', 'Origanal South Indian Frappe (350 ML)', 'Cappucino (350 ML)']"
19740,"['Nariyal Irish Cream Frappe (350 ML)', 'Baked Vada Pav', 'Berliner Mix 3 Pcs (Nutella Berliner)']"
19741,"['Sea Salt Dark Mocha (250 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Hazelnut Frappe (350 ML)']"
19742,"['Berliner Mix 3 Pcs (Nutella Berliner)', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)', 'Madagascar Chocochip Frappe (350 ML)', 'South Indian Filter Kaapi (250 ML)']"
19743,['Hot Chocolate (250 Ml)']
19744,['Classic Frappe (350 ML)']
19745,['Sea Salt Dark Mocha (250 ML)']
19746,"['Cafe Mocha (250 ML)', 'Hot Chocolate (250 ML)']"
19747,['South Indian Filter Kaapi (250 ML)']
19748,"['Baked Pav Bhaji', 'Papparoti (Plain)', 'South Indian Filter Kaapi (250 ML)']"
19749,['Almond Frappe (350 ML)']
19750,"['Papparoti (Plain)', 'Cafe Latte (250 ML)', 'Add On Syrup (Add On hazelnuts Syrup)', 'Calzones Veg (Calzone Veg)']"
19751,"['Americano (250 Ml)', 'Iced Americano (450 Ml)']"
19752,['Origanal South Indian Frappe (450 ML)']
19753,"['Papparoti (Plain)', 'South Indian Filter Kaapi (150 ML)']"
19754,['Americano (250 ML)']
19755,['Hazelnut Frappe (350 ML)']
19756,"['Cappucino (250 ML)', 'ALMOND MILK (200 ML)']"
19757,['South Indian Filter Kaapi (250 ML)']
19758,['South Indian Filter Kaapi (150 ML)']
19759,"['Iced Americano (350 ML)', 'Cappucino (250 ML)', 'Macchiato 30 Ml']"
19760,"['Hazelnut Frappe (350 ML)', 'Nariyal Irish Cream Frappe (350 ML)', 'Berliner Mix 3 Pcs (Lotus Biscoff Berliner)', 'Berliner Mix 3 Pcs (Nutella Berliner)', 'Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)']"
19761,['Spicy Banana Chips 60 Gm']
19762,['South Indian Filter Kaapi (150 ML)']
19763,['South Indian Filter Kaapi (150 ML)']
19764,['Irish Americano (250 ML)']
19765,['Iced Americano (450 ML)']
19766,['Iced Latte (350 ML)']
19767,"['Pappa Roti (Add On Nutella sauce)', 'Origanal South Indian Frappe (350 ML)']"
19768,['South Indian Filter Kaapi (250 Ml)']
19769,['Vietnamese (450 ML)']
19770,"['Origanal South Indian Frappe (350 ML)', 'Americano (350 ML)', 'South Indian Filter Kaapi (150 ML)', 'South Indian Filter Kaapi (150 ML)']"
19771,"['Vanilla Praline (350 ML)', 'ALMOND MILK (200 ML)', 'Sea Salt Dark Mocha Frappe (350 ML)', 'Vanilla Praline (350 ML)', 'ALMOND MILK (200 ML)', 'Madagascar Chocochip Frappe (350 ML)', 'Iced Latte (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)', 'Iced Mocha (350 ML)']"
19772,['South Indian Filter Kaapi (150 ML)']
19773,"['South Indian Filter Kaapi (250 ML)', 'Cafe Latte (250 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
19774,"['Iced Latte (350 ML)', 'Add On Syrup (Add On Vanilla Syrup)']"
19775,"['Cafe Mocha (350 ML)', 'Almond Honey Latte (350 ML)', 'Hot Chocolate (250 ML)']"
19776,['South Indian Filter Kaapi (250 ML)']
19777,"['Hot Chocolate (250 ML)', 'Spicy Banana Chips 60 Gm']"
19778,['Cashew Nuts Nankhatai Veg']
19779,"['Cappucino (250 ML)', 'OAT MILK (200 ML)']"
19780,"['South Indian Filter Kaapi (150 ML)', 'Cafe Mocha (250 ML)', 'Origanal South Indian Frappe (350 ML)', 'South Indian Filter Kaapi (150 ML)']"
19781,"['Chicken Calzone', 'Hot Chocolate (250 ML)']"
19782,"['Rosella Cheesecake Berliner', 'Kaapicino (250 ML)', 'Cafe Latte (250 ML)', 'Berliners (Blueberry Cheese Cake Berliner)']"
19783,['Classic Frappe (350 Ml)']
19784,['Madagascar Chocochip Frappe (450 Ml)']
19785,['Baked Vada Pav']
19786,"['South Indian Filter Kaapi (250 ML)', 'Cafe Latte (250 ML)', 'Baked Pav Bhaji', 'South Indian Filter Kaapi (150 ML)', 'Baked Vada Pav']"
19787,"['Cafe Latte (250 ML)', 'Hot Chocolate (250 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
19788,"['Iced Latte (350 ML)', 'Add On Syrup (Add On Caramel Syrup)']"
19789,['Hot Chocolate (250 ML)']
19790,['Papparoti (Add On Nutella sauce)']
19791,"['Chicken Calzone', 'Hazelnut Frappe (350 ML)', 'Vietnamese (350 ML)', 'Iced Americano (350 ML)', 'Hazelnut Frappe (350 ML)']"
19792,['Vanilla Praline (350 ML)']
19793,"['Yellow Banana Chips 60 Gm', 'Spicy Banana Chips 60 Gm']"
19794,['Classic Frappe (350 Ml)']
19795,['Classic Frappe (350 ML)']
19796,"['Hot Chocolate (250 ML)', 'Almond Frappe (350 ML)']"
19797,['Almond Honey Latte (250 ML)']
19798,"['Cappucino (250 ML)', 'South Indian Filter Kaapi (250 ML)', 'Choco-crinkle-cookies (COMBO 3 PCS)']"
